,Unnamed: 0,key,bandera_id,lat,lng,sucursalnombre,id_,sucursaltipo,provincia,promo1_descripcion,promo1_precio,preciolista,promo2_descripcion,promo2_precio,actualizadohoy,direccion,banderadescripcion,localidad,comerciorazonsocial,comercioid,marca,nombre,presentacion,fecha,Cluster
1090687,1090687,sucursales,1,-34.4195453,-58.7286033,81 - GARIN,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Belgrano 664,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090688,1090688,sucursales,1,-34.7256805,-58.3981378,82 - LANUS,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Coronel Beltran 239,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090689,1090689,sucursales,1,-34.9105116,-58.5930473,83 - EZEIZA,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl 25 De Mayo 151,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090690,1090690,sucursales,1,-34.5286128,-58.4931423,84 - VICENTE LOPEZ,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl San Martin 2269,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090691,1090691,sucursales,1,-34.6674682,-58.4734538,85 - VILLA SOLDATI,7790199000020,Autoservicio,AR-C,,,144.9,,,True,Cl Castañares 4944,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090692,1090692,sucursales,1,-34.532479,-58.575497,87 - JOSE LEON SUAREZ,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Pacifico Rodriguez 7270,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090693,1090693,sucursales,1,-34.73492,-58.5853229,88 - RAFAEL CASTILLO,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Soldado Sosa 5460,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090694,1090694,sucursales,1,-34.46141,-58.775516,89 - ALBERTI,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Hip.Irigoyen 465,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090695,1090695,sucursales,1,-34.6402735,-58.5418243,9 - CIUDADELA,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Av. Rivadavia 12646,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090696,1090696,sucursales,1,-34.6089665,-58.4414318,90 - VILLA CRESPO,7790199000020,Autoservicio,AR-C,,,144.9,,,True,Cl Hidalgo 860,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090697,1090697,sucursales,1,-34.6375385,-58.5001704,91 - VILLA LURO,7790199000020,Autoservicio,AR-C,,,144.9,,,True,Cl Rivadavia 9650,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090698,1090698,sucursales,1,-34.4517657,-58.7974943,92 - DEL VISO,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Valentin Gomez Y Madero ,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090699,1090699,sucursales,1,-34.829305,-58.228639,93 - FLORENCIO VARELA,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Lujan Esq. Olavarria 2002,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090700,1090700,sucursales,1,-34.58276,-58.658565,94 - HURLINGHAM,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Villegas Esquina Cañuelas ,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090701,1090701,sucursales,1,-34.984291,-58.376123,96 - ALEJANDRO KORN,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Boulev De Mayo Y Av Mitre 4138,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090702,1090702,sucursales,1,-34.6467621,-58.6184887,98 - MORON,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl Independencia 173,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090703,1090703,sucursales,1,-34.65598,-58.762382,99 - PASO DEL REY,7790199000020,Autoservicio,AR-B,,,144.9,,,True,Cl S.M. Del Carril Y Ruta 7 169,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 1
1090704,1090704,sucursales,1,-41.13139,-71.36124,BARILOCHE 3,7790199000020,Supermercado,AR-R,,,169.0,,,True,Av. De Los Pioneros 4400,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090705,1090705,sucursales,1,-38.95934,-68.05082,NEUQUEN,7790199000020,Supermercado,AR-Q,,,159.0,,,True,Bahia Blanca 371,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090706,1090706,sucursales,1,-38.93369,-68.00103,CIPOLLETTI,7790199000020,Supermercado,AR-R,,,159.0,,,True,Mariano Moreno 75,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090707,1090707,sucursales,1,-41.13545,-71.30874,BARILOCHE,7790199000020,Supermercado,AR-R,,,169.0,,,True,Gdor.Quaglia 311,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090708,1090708,sucursales,1,-41.14,-71.30168,BARILOCHE 2,7790199000020,Hipermercado,AR-R,,,169.0,,,True,Albarracin 601,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090709,1090709,sucursales,1,-39.03638,-67.57766,GENERAL ROCA,7790199000020,Supermercado,AR-R,,,159.0,,,True,Av. Roca 790,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090712,1090712,sucursales,1,-40.81547,-62.9884,VIEDMA,7790199000020,Supermercado,AR-R,,,159.0,,,True,Rivadavia 450,La Anonima,Viedma,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090713,1090713,sucursales,1,-43.24702,-65.31071,TRELEW,7790199000020,Supermercado,AR-U,,,169.0,,,True,Belgrano 292,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090714,1090714,sucursales,1,-43.30254,-65.1044,RAWSON,7790199000020,Supermercado,AR-U,,,169.0,,,True,Luis Costa 172,La Anonima,Rawson,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090715,1090715,sucursales,1,-42.76422,-65.03623,PUERTO MADRYN,7790199000020,Supermercado,AR-U,,,169.0,,,True,H.Yrigoyen 76,La Anonima,Puerto Madryn,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090716,1090716,sucursales,1,-42.9143,-71.32276,ESQUEL,7790199000020,Supermercado,AR-U,,,173.0,,,True,Roca 710,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090717,1090717,sucursales,1,-43.26212,-65.29349,TRELEW FONTANA,7790199000020,Supermercado,AR-U,,,169.0,,,True,H.Yrigoyen 1650,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090718,1090718,sucursales,1,-42.91166,-71.31968,AUTO SERVICE ESQUEL,7790199000020,Supermercado,AR-U,,,173.0,,,True,Av. Fontana 705,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090719,1090719,sucursales,1,-41.96276,-71.53524,EL BOLSON,7790199000020,Supermercado,AR-R,,,173.0,,,True,San Martin 2934,La Anonima,El Bolson,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090720,1090720,sucursales,1,-43.2511,-65.32356,AUTOSERV.2 TRELEW,7790199000020,Autoservicio,AR-U,,,169.0,,,True,Av. La Plata 1027,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090721,1090721,sucursales,1,-45.8687,-67.50227,COMODORO RIVADAVIA,7790199000020,Hipermercado,AR-U,,,169.0,,,True,13 De Diciembre 150,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090722,1090722,sucursales,1,-45.86105,-67.47518,FILIAL SAN MARTIN,7790199000020,Hipermercado,AR-U,,,169.0,,,True,San Martin 100,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090723,1090723,sucursales,1,-45.83675,-67.47832,GRAL.MOSCONI KM.3,7790199000020,Supermercado,AR-U,,,169.0,,,True,Fco.De Viedma 23,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090724,1090724,sucursales,1,-45.86043,-67.49884,A.SERV.N 1 COM.RIVADAVIA,7790199000020,Supermercado,AR-U,,,169.0,,,True,Alem 962,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090725,1090725,sucursales,1,-45.87519,-67.51911,A.SERV.N 2 COM.RIVADAVIA,7790199000020,Supermercado,AR-U,,,169.0,,,True,Atahualpa Yupanqui 400,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090726,1090726,sucursales,1,-46.44789,-67.52006,CALETA OLIVIA,7790199000020,Hipermercado,AR-Z,,,169.0,,,True,Av. Del Trabajo 469,La Anonima,Caleta Olivia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090727,1090727,sucursales,1,-46.44466,-67.52854,CALETA OLIVIA 2,7790199000020,Supermercado,AR-Z,,,169.0,,,True,Belgrano 515,La Anonima,Caleta Olivia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090728,1090728,sucursales,1,-51.62095,-69.21631,RIO GALLEGOS,7790199000020,Supermercado,AR-Z,,,169.0,,,True,Av. Roca 973,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090729,1090729,sucursales,1,-53.7863,-67.70084,RIO GRANDE,7790199000020,Supermercado,AR-V,,,162.0,,,True,San Martin 553,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090730,1090730,sucursales,1,-53.76949,-67.71694,AUTOSERVICIO RIO GRANDE,7790199000020,Supermercado,AR-V,,,162.0,,,True,Viedma 841,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090731,1090731,sucursales,1,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,7790199000020,Supermercado,AR-V,,,162.0,,,True,25 De Mayo 1926,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090732,1090732,sucursales,1,-54.79809,-68.27878,USHUAIA,7790199000020,Hipermercado,AR-V,,,162.0,,,True,Perito Moreno 1550,La Anonima,Ushuaia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090733,1090733,sucursales,1,-39.02747,-67.56573,AUTOSERVICIO ROCA,7790199000020,Autoservicio,AR-R,,,159.0,,,True,San Martin 96,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090734,1090734,sucursales,1,-51.64137,-69.2288,AUTOSERVICIO R.GALLEGOS,7790199000020,Supermercado,AR-Z,,,169.0,,,True,Santa Cruz 220,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090735,1090735,sucursales,1,-43.26799,-65.29839,AUTOSERV.3 TRELEW,7790199000020,Supermercado,AR-U,,,169.0,,,True,Pellegrini 1694,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090736,1090736,sucursales,1,-40.73091,-64.93972,SAN ANTONIO OESTE,7790199000020,Supermercado,AR-R,,,169.0,,,True,Belgrano 651,La Anonima,San Antonio Oeste,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090737,1090737,sucursales,1,-40.81634,-63.00303,VIEDMA 2,7790199000020,Supermercado,AR-R,,,159.0,,,True,Alvaro Barros 1408,La Anonima,Viedma,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090738,1090738,sucursales,1,-39.09549,-67.09225,VILLA REGINA,7790199000020,Supermercado,AR-R,,,159.0,,,True,Av. Cipolletti 502,La Anonima,Villa Regina,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090739,1090739,sucursales,1,-38.89284,-70.06664,ZAPALA,7790199000020,Supermercado,AR-Q,,,169.0,,,True,9 De Julio 574,La Anonima,Zapala,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090740,1090740,sucursales,1,-38.93982,-67.9953,CIPOLLETTI 2,7790199000020,Supermercado,AR-R,,,159.0,,,True,Roca 623,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090741,1090741,sucursales,1,-38.98055,-67.83011,ALLEN,7790199000020,Supermercado,AR-R,,,159.0,,,True,Juan B.Justo 301,La Anonima,Allen,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090742,1090742,sucursales,1,-34.64366,-60.4709,CHACABUCO,7790199000020,Supermercado,AR-B,,,159.0,,,True,Sarmiento 36,La Anonima,Chacabuco,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090743,1090743,sucursales,1,-54.81791,-68.33506,AUTOSERVICIO USHUAIA,7790199000020,Supermercado,AR-V,,,162.0,,,True,C.Rubino De Rio 188,La Anonima,Ushuaia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090744,1090744,sucursales,1,-34.8954,-60.0175,CHIVILCOY,7790199000020,Supermercado,AR-B,,,159.0,,,True,Av. Federico Soarez 52,La Anonima,Chivilcoy,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090745,1090745,sucursales,1,-35.11983,-60.48045,BRAGADO,7790199000020,Supermercado,AR-B,,,159.0,,,True,Rivadavia 2070,La Anonima,Bragado,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090746,1090746,sucursales,1,-33.74657,-61.96796,VENADO TUERTO,7790199000020,Supermercado,AR-S,,,159.0,,,True,Av.Casey 799,La Anonima,Venado Tuerto,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090747,1090747,sucursales,1,-38.947,-68.07342,HIPERMERCADO NEUQUEN,7790199000020,Supermercado,AR-Q,,,159.0,,,True,Antartida Argentina 1111,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090748,1090748,sucursales,1,-40.79919,-62.97805,C. DE PATAGONES,7790199000020,Supermercado,AR-B,,,159.0,,,True,San Lorenzo 59,La Anonima,Carmen de Patagones,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090749,1090749,sucursales,1,-51.63219,-69.19812,AUTOSERVICIO 2 R.GALLEGOS,7790199000020,Hipermercado,AR-Z,,,169.0,,,True,Maipu 1332,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090750,1090750,sucursales,1,-53.77885,-67.71814,RIO GRANDE 4,7790199000020,Hipermercado,AR-V,,,162.0,,,True,Av.San Martin 1605,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090751,1090751,sucursales,1,-54.80383,-68.30226,USHUAIA 3,7790199000020,Supermercado,AR-V,,,162.0,,,True,Gobernador Paz 190,La Anonima,Ushuaia,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090752,1090752,sucursales,1,-38.9304,-69.21067,PLAZA HUINCUL,7790199000020,Supermercado,AR-Q,,,169.0,,,True,Copahue 20,La Anonima,Plaza Huincul,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090753,1090753,sucursales,1,-41.13798,-71.29846,BARILOCHE 4,7790199000020,Supermercado,AR-R,,,169.0,,,True,Gallardo 801,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090754,1090754,sucursales,1,-34.60717,-60.96252,JUNIN,7790199000020,Supermercado,AR-B,,,159.0,,,True,Ruta 7 Km 260,La Anonima,Junin,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090755,1090755,sucursales,1,-33.89338,-61.09838,COLON,7790199000020,Supermercado,AR-B,,,159.0,,,True,Calle 20 718,La Anonima,Colon,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090756,1090756,sucursales,1,-36.6323,-64.29628,SANTA ROSA,7790199000020,Hipermercado,AR-L,,,159.0,,,True,Ameghino 1250,La Anonima,Santa Rosa,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090757,1090757,sucursales,1,-51.62154,-69.24552,RIO GALLEGOS 4,7790199000020,Supermercado,AR-Z,,,169.0,,,True,Santa Fe 1385,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090758,1090758,sucursales,1,-39.02793,-67.59007,AUTOSERVICIO 2 G.ROCA,7790199000020,Supermercado,AR-R,,,159.0,,,True,San Juan 1425,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090759,1090759,sucursales,1,-34.29066,-60.25439,SALTO,7790199000020,Supermercado,AR-B,,,159.0,,,True,Moreno 360,La Anonima,Salto,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090760,1090760,sucursales,1,-47.74349,-65.88699,PUERTO DESEADO,7790199000020,Supermercado,AR-Z,,,173.0,,,True,Perito Moreno 945,La Anonima,Puerto Deseado,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090761,1090761,sucursales,1,-34.06645,-60.10442,ARRECIFES,7790199000020,Supermercado,AR-B,,,159.0,,,True,Dr. Carlos Merlasino 524,La Anonima,Arrecifes,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090762,1090762,sucursales,1,-34.86354,-61.52866,LINCOLN,7790199000020,Supermercado,AR-B,,,159.0,,,True,Ituzaingo 147,La Anonima,Lincoln,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090763,1090763,sucursales,1,-40.15754,-71.35624,SAN MARTIN DE LOS ANDES,7790199000020,Supermercado,AR-Q,,,169.0,,,True,Tte. Gral. Roca 450,La Anonima,San Martin de los Andes,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090764,1090764,sucursales,1,-35.98011,-62.72832,TRENQUE LAUQUEN - SAIEP,7790199000020,Supermercado,AR-B,,,159.0,,,True,Av. Garcia Salinas 1100,La Anonima,Trenque Lauquen,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090765,1090765,sucursales,1,-45.58951,-69.06822,SARMIENTO,7790199000020,Supermercado,AR-U,,,173.0,,,True,España 412,La Anonima,Sarmiento,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 3
1090766,1090766,sucursales,1,-36.6276,-64.28149,LURO,7790199000020,Supermercado,AR-L,,,159.0,,,True,Martin Fierro 1296,La Anonima,Santa Rosa,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090767,1090767,sucursales,1,-35.65592,-63.75704,GENERAL PICO,7790199000020,Supermercado,AR-L,,,159.0,,,True,Calle 7 1064,La Anonima,General Pico,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090768,1090768,sucursales,1,-34.26447,-62.71067,RUFINO,7790199000020,Supermercado,AR-S,,,159.0,,,True,H. Yrigoyen 277,La Anonima,Rufino,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090769,1090769,sucursales,1,-34.85033,-62.46676,AMEGHINO,7790199000020,Supermercado,AR-B,,,159.0,,,True,Calle 1 540,La Anonima,Florentino Ameghino,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090770,1090770,sucursales,1,-35.62458,-61.36643,CARLOS CASARES,7790199000020,Supermercado,AR-B,,,159.0,,,True,Vicente Lopez 40,La Anonima,Carlos Casares,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090771,1090771,sucursales,1,-34.12495,-63.38761,LABOULAYE,7790199000020,Supermercado,AR-X,,,159.0,,,True,España 88,La Anonima,Laboulaye,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
1090772,1090772,sucursales,1,-36.62204,-64.28694,LISANDRO DE LA TORRE,7790199000020,Supermercado,AR-L,,,159.0,,,True,Lisandro De La Torre 333,La Anonima,Santa Rosa,S.A. Importadora y Exportadora de la Patagonia,2,MORIXE,Harina de Trigo 0000 Morixe 1 Kg,1.0 kg,2022-08-25,Cluster 0
