,Unnamed: 0,key,bandera_id,lat,lng,sucursalnombre,id_,sucursaltipo,provincia,promo1_descripcion,promo1_precio,preciolista,promo2_descripcion,promo2_precio,actualizadohoy,direccion,banderadescripcion,localidad,comerciorazonsocial,comercioid,marca,nombre,presentacion,fecha,Cluster
1085105,1085105,sucursales,2,-34.574379,-58.482128,Olazabal,7790070012050,Supermercado,AR-C,,,186.37,,,True,Olazábal 4734,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085106,1085106,sucursales,2,-34.553168,-58.46577,Núñez,7790070012050,Supermercado,AR-C,,,186.37,,,True,Av. Cabildo 3190,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085107,1085107,sucursales,2,-34.527628,-58.535824,Carapachay,7790070012050,Supermercado,AR-B,,,186.37,,,True,Independencia 3067,Market,Carapachay,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085108,1085108,sucursales,2,-34.480984,-58.553074,San Isidro La Florida,7790070012050,Supermercado,AR-B,,,186.37,,,True,Av. Juan Segundo Fernández 1235,Market,San Isidro,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085109,1085109,sucursales,2,-34.541198,-58.563095,Chilavert,7790070012050,Supermercado,AR-B,,,186.37,,,True,Lacroze 5910,Market,Chilavert,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085110,1085110,sucursales,2,-34.59014,-58.405533,Barrio Norte,7790070012050,Hipermercado,AR-C,,,186.37,,,True,Beruti 2951,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085111,1085111,sucursales,2,-34.49027,-58.484964,Martinez (Libertador),7790070012050,Supermercado,AR-B,,,186.37,,,True,Av. Del Libertador 13060,Market,Martínez,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085112,1085112,sucursales,2,-34.58052,-58.410332,Palermo Canning,7790070012050,Supermercado,AR-C,,,186.37,,,True,Av. Raúl Scalabrini Ortíz 3128,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085113,1085113,sucursales,2,-34.529452,-58.480779,Vicente López - Maipú,7790070012050,Hipermercado,AR-B,,,186.37,,,True,Av. Maipú 940,Market,Vicente López,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085114,1085114,sucursales,2,-34.492689,-58.499192,Martínez (Edison),7790070012050,Supermercado,AR-B,,,186.37,,,True,Santa Fe 2349,Market,Martínez,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085115,1085115,sucursales,2,-34.602094,-58.489299,Villa del Parque,7790070012050,Supermercado,AR-C,,,186.37,,,True,Av. Nazca 2951,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085116,1085116,sucursales,2,-31.737845,-60.524741,Paraná (Yrigoyen),7790070012050,Supermercado,AR-E,,,196.63,,,True,Hipólito Yrigoyen 223,Market,Paraná,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085117,1085117,sucursales,2,-31.748447,-60.524946,Paraná (Avenida de las Américas),7790070012050,Supermercado,AR-E,,,196.63,,,True,Av. De Las Américas 1731,Market,Paraná,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085118,1085118,sucursales,2,-34.495405,-58.545723,San Isidro - D. Carman,7790070012050,Supermercado,AR-B,,,186.37,,,True,Diego Carman 451,Market,San Isidro,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085119,1085119,sucursales,2,-33.902945,-60.568849,Pergamino II,7790070012050,Supermercado,AR-B,,,192.9,,,True,Bvard. Rocha 1352,Market,Pergamino,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085120,1085120,sucursales,1,-34.528883,-58.701631,Malvinas Argentinas,7790070012050,Hipermercado,AR-B,,,186.37,,,True,Av. Arturo Illia 3770,Hipermercado Carrefour,Malvinas Argentinas,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085121,1085121,sucursales,1,-34.664628,-58.597356,San Justo,7790070012050,Hipermercado,AR-B,,,186.37,,,True,Av. Don Bosco 2680,Hipermercado Carrefour,San Justo,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085122,1085122,sucursales,1,-45.861562,-67.479968,Comodoro Rivadavia,7790070012050,Hipermercado,AR-U,,,201.28,,,True,Pellegrini 851,Hipermercado Carrefour,Comodoro Rivadavia,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085123,1085123,sucursales,1,-39.030326,-67.573775,General Roca,7790070012050,Supermercado,AR-R,,,201.28,,,True,25 De Mayo 622,Hipermercado Carrefour,General Roca,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085124,1085124,sucursales,1,-36.893694,-60.32165,Olavarría,7790070012050,Hipermercado,AR-B,,,192.9,,,True,Rivadavia 2846,Hipermercado Carrefour,Olavarría,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085125,1085125,sucursales,1,-53.785009,-67.70299,Río Grande,7790070012050,Supermercado,AR-V,,,201.28,,,True,Av. San Martín 685,Hipermercado Carrefour,Río Grande,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085126,1085126,sucursales,1,-41.136201,-71.296792,Bariloche,7790070012050,Hipermercado,AR-R,,,201.28,,,True,Moreno 909,Hipermercado Carrefour,Bariloche,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085128,1085128,sucursales,1,-27.477092,-58.815872,Corrientes,7790070012050,Hipermercado,AR-W,,,199.42,,,True,Av. Ferré 2985,Hipermercado Carrefour,Corrientes,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085158,1085158,sucursales,1,-24.781285,-65.401667,Salta III,7790070012050,Hipermercado,AR-A,,,199.42,,,True,Av. Bicentenario Batalla De Salta 702,Hipermercado Carrefour,Salta,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085159,1085159,sucursales,1,-28.477093,-65.778283,Catamarca,7790070012050,Supermercado,AR-K,,,199.42,,,True,Hipólito Yrigoyen 1283,Hipermercado Carrefour,San Fernando del Valle de Catamarca,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085160,1085160,sucursales,1,-42.775492,-65.048586,Puerto Madryn,7790070012050,Hipermercado,AR-U,,,201.28,,,True,Gales 1315,Hipermercado Carrefour,Puerto Madryn,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085161,1085161,sucursales,1,-34.532302,-58.468176,Vicente López,7790070012050,Hipermercado,AR-B,,,186.37,,,True,Av. Del Libertador 215,Hipermercado Carrefour,Vicente López,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085162,1085162,sucursales,1,-34.516305,-58.494552,Ugarte,7790070012050,Hipermercado,AR-B,,,186.37,,,True,Gob. Ugarte 1980,Hipermercado Carrefour,Olivos,INC S.A.,10,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085165,1085165,sucursales,1,-32.070467,-60.637659,495 - DIAMANTE,7790070012050,Autoservicio,AR-E,,,196.63,,,True,Sarmiento S/N Esq. Moreno ,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085166,1085166,sucursales,1,-31.749003,-60.519333,518 - PARANA-ENTRE RIOS,7790070012050,Autoservicio,AR-E,,,196.63,,,True,Ramirez 3154 ,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085167,1085167,sucursales,1,-31.738721,-60.517162,524 - PARANA-ENTRE RIOS,7790070012050,Autoservicio,AR-E,,,196.63,,,True,Av Ramirez 2244 ,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085168,1085168,sucursales,1,-31.860934,-59.031579,6039 - VILLAGUAY,7790070012050,Autoservicio,AR-E,,,196.63,,,True,Leopoldo Herrera Y Crispin Velazquez ,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085169,1085169,sucursales,1,-31.3889553,-58.0152199,6040 - CONCORDIA,7790070012050,Autoservicio,AR-E,,,196.63,,,True,Coldaroli 78,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085170,1085170,sucursales,1,-31.8696614,-59.0284795,6047 - VILLAGUAY,7790070012050,Autoservicio,AR-E,,,196.63,,,True,Rivadavia 29,Supermercados DIA,ENTRE RIOS,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085173,1085173,sucursales,1,-24.769449,-65.443309,8003 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Gral Savio Cruce Av Juan Domingo Peron ,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085174,1085174,sucursales,1,-24.7814935,-65.4143692,8005 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,25 De Mayo 652 ,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085175,1085175,sucursales,1,-24.7869634,-65.4323303,8006 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,España 2195,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085176,1085176,sucursales,1,-24.8034671,-65.4373408,8008 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Miguel De Azcuenaga 2295,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085177,1085177,sucursales,1,-24.9856165,-65.5777397,8009 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Sarmiento Esquina Torino ,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085178,1085178,sucursales,1,-24.7880714,-65.4219001,8013 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Brown 70,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085179,1085179,sucursales,1,-25.4987985,-64.9705319,8014 - METAN,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Jose Ignacio Sierra 126,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085180,1085180,sucursales,1,-24.8857,-65.469513,8016 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Juan Manuel De Rosas Esquina Balbin ,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085181,1085181,sucursales,1,-24.7947076,-65.4322727,803 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Olavarria 506 (Salta Capital) ,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085182,1085182,sucursales,1,-24.808249,-65.399047,806 - SALTA,7790070012050,Autoservicio,AR-A,,,199.42,,,True,Av Independencia 1325 (Salta Capital) ,Supermercados DIA,SALTA,DIA Argentina S.A,15,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085184,1085184,sucursales,1,-33.304813,-66.336836,San Martín,7790070012050,Hipermercado,AR-D,,,234.9,,,True,San Martín 575,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085185,1085185,sucursales,1,-33.27565,-66.308652,Favaloro,7790070012050,Supermercado,AR-D,,,234.9,,,True,Los Puntanitos 2625,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085186,1085186,sucursales,1,-33.296952,-66.328016,Sucre,7790070012050,Hipermercado,AR-D,,,234.9,,,True,Av. Pte Perón 1024,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085187,1085187,sucursales,1,-33.315002,-66.315336,Lince,7790070012050,Supermercado,AR-D,,,234.9,,,True,José T. Zavala 451,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085234,1085234,sucursales,1,-33.287805,-66.315772,Riobamba,7790070012050,Supermercado,AR-D,,,234.9,,,True,Riobamba 1665,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085235,1085235,sucursales,1,-33.284075,-66.330555,Martín de Loyola,7790070012050,Supermercado,AR-D,,,234.9,,,True,Av. Sucre 2115,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085236,1085236,sucursales,1,-33.285644,-66.251547,Juana Koslay,7790070012050,Supermercado,AR-D,,,234.9,,,True,Av. Viento Chorrillero 2282,Super Aiello,Juana Koslay,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085237,1085237,sucursales,1,-33.181588,-66.31348,La Punta,7790070012050,Supermercado,AR-D,,,234.9,,,True,Bv. Las Serranias 0,Super Aiello,La Punta,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085238,1085238,sucursales,1,-33.290016,-66.295036,Las Lomas,7790070012050,Supermercado,AR-D,,,234.9,,,True,Dr. Bernardo Houssay 0,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085239,1085239,sucursales,1,-33.289011,-66.347627,Falucho,7790070012050,Supermercado,AR-D,,,234.9,,,True,Falucho 1785,Super Aiello,San Luis,Aiello Supermercados S.A.,18,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085240,1085240,sucursales,1,-38.95934,-68.05082,NEUQUEN,7790070012050,Supermercado,AR-Q,,,201.28,,,True,Bahia Blanca 371,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085241,1085241,sucursales,1,-38.93369,-68.00103,CIPOLLETTI,7790070012050,Supermercado,AR-R,,,201.28,,,True,Mariano Moreno 75,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085242,1085242,sucursales,1,-41.14,-71.30168,BARILOCHE 2,7790070012050,Hipermercado,AR-R,,,201.28,,,True,Albarracin 601,La Anonima,San Carlos de Bariloche,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085243,1085243,sucursales,1,-39.03638,-67.57766,GENERAL ROCA,7790070012050,Supermercado,AR-R,,,201.28,,,True,Av. Roca 790,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085244,1085244,sucursales,1,-40.81547,-62.9884,VIEDMA,7790070012050,Supermercado,AR-R,,,201.28,,,True,Rivadavia 450,La Anonima,Viedma,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085245,1085245,sucursales,1,-43.24702,-65.31071,TRELEW,7790070012050,Supermercado,AR-U,,,201.28,,,True,Belgrano 292,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085246,1085246,sucursales,1,-43.30254,-65.1044,RAWSON,7790070012050,Supermercado,AR-U,,,201.28,,,True,Luis Costa 172,La Anonima,Rawson,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085247,1085247,sucursales,1,-42.76422,-65.03623,PUERTO MADRYN,7790070012050,Supermercado,AR-U,,,201.28,,,True,H.Yrigoyen 76,La Anonima,Puerto Madryn,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085248,1085248,sucursales,1,-42.9143,-71.32276,ESQUEL,7790070012050,Supermercado,AR-U,,,201.28,,,True,Roca 710,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085249,1085249,sucursales,1,-43.26212,-65.29349,TRELEW FONTANA,7790070012050,Supermercado,AR-U,,,201.28,,,True,H.Yrigoyen 1650,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085250,1085250,sucursales,1,-42.91166,-71.31968,AUTO SERVICE ESQUEL,7790070012050,Supermercado,AR-U,,,201.28,,,True,Av. Fontana 705,La Anonima,Esquel,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085251,1085251,sucursales,1,-43.2511,-65.32356,AUTOSERV.2 TRELEW,7790070012050,Autoservicio,AR-U,,,201.28,,,True,Av. La Plata 1027,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085252,1085252,sucursales,1,-45.8687,-67.50227,COMODORO RIVADAVIA,7790070012050,Hipermercado,AR-U,,,201.28,,,True,13 De Diciembre 150,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085253,1085253,sucursales,1,-45.86105,-67.47518,FILIAL SAN MARTIN,7790070012050,Hipermercado,AR-U,,,201.28,,,True,San Martin 100,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085254,1085254,sucursales,1,-45.83675,-67.47832,GRAL.MOSCONI KM.3,7790070012050,Supermercado,AR-U,,,201.28,,,True,Fco.De Viedma 23,La Anonima,Comodoro Rivadavia,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085255,1085255,sucursales,1,-46.44789,-67.52006,CALETA OLIVIA,7790070012050,Hipermercado,AR-Z,,,201.28,,,True,Av. Del Trabajo 469,La Anonima,Caleta Olivia,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085256,1085256,sucursales,1,-51.62095,-69.21631,RIO GALLEGOS,7790070012050,Supermercado,AR-Z,,,201.28,,,True,Av. Roca 973,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085257,1085257,sucursales,1,-53.7863,-67.70084,RIO GRANDE,7790070012050,Supermercado,AR-V,,,201.28,,,True,San Martin 553,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085258,1085258,sucursales,1,-53.76949,-67.71694,AUTOSERVICIO RIO GRANDE,7790070012050,Supermercado,AR-V,,,201.28,,,True,Viedma 841,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085259,1085259,sucursales,1,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,7790070012050,Supermercado,AR-V,,,201.28,,,True,25 De Mayo 1926,La Anonima,Rio Grande,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085260,1085260,sucursales,1,-54.79809,-68.27878,USHUAIA,7790070012050,Hipermercado,AR-V,,,201.28,,,True,Perito Moreno 1550,La Anonima,Ushuaia,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085261,1085261,sucursales,1,-39.02747,-67.56573,AUTOSERVICIO ROCA,7790070012050,Autoservicio,AR-R,,,201.28,,,True,San Martin 96,La Anonima,General Roca,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085262,1085262,sucursales,1,-51.64137,-69.2288,AUTOSERVICIO R.GALLEGOS,7790070012050,Supermercado,AR-Z,,,201.28,,,True,Santa Cruz 220,La Anonima,Rio Gallegos,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085263,1085263,sucursales,1,-43.26799,-65.29839,AUTOSERV.3 TRELEW,7790070012050,Supermercado,AR-U,,,201.28,,,True,Pellegrini 1694,La Anonima,Trelew,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085264,1085264,sucursales,1,-42.76723,-65.04299,AUTOSERVICIO PTO.MADRYN,7790070012050,Supermercado,AR-U,,,201.28,,,True,Italia 500,La Anonima,Puerto Madryn,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085265,1085265,sucursales,1,-40.73091,-64.93972,SAN ANTONIO OESTE,7790070012050,Supermercado,AR-R,,,201.28,,,True,Belgrano 651,La Anonima,San Antonio Oeste,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085266,1085266,sucursales,1,-40.81634,-63.00303,VIEDMA 2,7790070012050,Supermercado,AR-R,,,201.28,,,True,Alvaro Barros 1408,La Anonima,Viedma,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085267,1085267,sucursales,1,-39.09549,-67.09225,VILLA REGINA,7790070012050,Supermercado,AR-R,,,201.28,,,True,Av. Cipolletti 502,La Anonima,Villa Regina,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085268,1085268,sucursales,1,-38.89284,-70.06664,ZAPALA,7790070012050,Supermercado,AR-Q,,,201.28,,,True,9 De Julio 574,La Anonima,Zapala,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085269,1085269,sucursales,1,-38.93982,-67.9953,CIPOLLETTI 2,7790070012050,Supermercado,AR-R,,,201.28,,,True,Roca 623,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085270,1085270,sucursales,1,-38.98055,-67.83011,ALLEN,7790070012050,Supermercado,AR-R,,,201.28,,,True,Juan B.Justo 301,La Anonima,Allen,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085271,1085271,sucursales,1,-54.81791,-68.33506,AUTOSERVICIO USHUAIA,7790070012050,Supermercado,AR-V,,,201.28,,,True,C.Rubino De Rio 188,La Anonima,Ushuaia,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085272,1085272,sucursales,1,-35.11983,-60.48045,BRAGADO,7790070012050,Supermercado,AR-B,,,192.9,,,True,Rivadavia 2070,La Anonima,Bragado,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085273,1085273,sucursales,1,-38.947,-68.07342,HIPERMERCADO NEUQUEN,7790070012050,Supermercado,AR-Q,,,201.28,,,True,Antartida Argentina 1111,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
1085274,1085274,sucursales,1,-40.79919,-62.97805,C. DE PATAGONES,7790070012050,Supermercado,AR-B,,,201.28,,,True,San Lorenzo 59,La Anonima,Carmen de Patagones,S.A. Importadora y Exportadora de la Patagonia,2,COCINERO,Aceite de Girasol Cocinero 900 Ml,900.0 ml,2022-08-25,Cluster 1
