,Unnamed: 0,key,bandera_id,lat,lng,sucursalnombre,id_,sucursaltipo,provincia,promo1_descripcion,promo1_precio,preciolista,promo2_descripcion,promo2_precio,actualizadohoy,direccion,banderadescripcion,localidad,comerciorazonsocial,comercioid,marca,nombre,presentacion,fecha,Cluster
1091279,1091279,sucursales,1,-35.81250043643693,-61.89579033854898,Pehuajó I,7790070507389,Supermercado,AR-B,,,429.0,,,True,Alsina 253,Cooperativa Obrera Limitada de Consumo y Vivienda,Pehuajó,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091280,1091280,sucursales,1,-38.975638398537015,-67.83520889352076,Allen III,7790070507389,Supermercado,AR-R,,,438.0,,,True,Irigoyen 648,Cooperativa Obrera Limitada de Consumo y Vivienda,Allen,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091281,1091281,sucursales,1,-38.90446699317284,-70.06100329774199,Zapala,7790070507389,Hipermercado,AR-Q,,,438.0,,,True,Avellaneda 720,Cooperativa Obrera Limitada de Consumo y Vivienda,Zapala,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091282,1091282,sucursales,1,-35.8202899586798,-61.89801299580722,Pehuajó II,7790070507389,Autoservicio,AR-B,,,429.0,,,True,Av. San Martín 105,Cooperativa Obrera Limitada de Consumo y Vivienda,Pehuajó,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091283,1091283,sucursales,1,-38.754831697437496,-62.265606122684574,Villa Rosas,7790070507389,Supermercado,AR-B,,,417.0,,,True,Perito Moreno 2132,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091284,1091284,sucursales,1,-38.68393932708354,-62.29150968720205,Alem,7790070507389,Supermercado,AR-B,,,417.0,,,True,Alem 3170,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091285,1091285,sucursales,1,-35.451289482419185,-60.89747634512605,9 de Julio,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Mitre 2537,Cooperativa Obrera Limitada de Consumo y Vivienda,9 de Julio,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091286,1091286,sucursales,1,-38.16471323152355,-58.78192359206878,Lobería,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. San Martín 143,Cooperativa Obrera Limitada de Consumo y Vivienda,Lobería,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091287,1091287,sucursales,1,-38.96891627597632,-68.0502440930286,Neuquen II,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Chocon Entre Bahia Y Mex 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Neuquén,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091288,1091288,sucursales,1,-38.93535117323393,-69.24781250971137,Cutral Co,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Maipu 1363,Cooperativa Obrera Limitada de Consumo y Vivienda,Cutral Co,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091289,1091289,sucursales,1,-38.00935567907412,-57.70994455920754,Batán,7790070507389,Autoservicio,AR-B,,,417.0,,,True,Diag. Mar Del Plata Y Calle 35 35,Cooperativa Obrera Limitada de Consumo y Vivienda,Batán,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091291,1091291,sucursales,1,-38.82879121789178,-68.0672441131901,Cinco Saltos III,7790070507389,Autoservicio,AR-R,,,438.0,,,True,Rivadavia 350,Cooperativa Obrera Limitada de Consumo y Vivienda,Cinco Saltos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091292,1091292,sucursales,1,-37.17879924398581,-70.6675814688424,Andacollo,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Cordillera Del Viento Esq 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Andacollo,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091293,1091293,sucursales,1,-38.07324923015833,-70.61682875455517,Loncopue,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Av. San Martín Esq. Sarmi 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Loncopué,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091294,1091294,sucursales,1,-34.6632563,-58.4887387,347 - MATADEROS,7790387015607,Autoservicio,AR-C,,,592.0,,,True,Av Eva Peron 5887,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,LA MERCED,Yerba Mate Campo Origen Controlado La Merced 500 Gr,500.0 gr,2022-08-25,Cluster 0
1091295,1091295,sucursales,1,-40.15730593607521,-71.34851780538156,San Martin I,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Gral. Villegas 950,Cooperativa Obrera Limitada de Consumo y Vivienda,San Martín de los Andes,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091296,1091296,sucursales,1,-38.70776946221014,-62.26739162209924,B° Universitario,7790070507389,Supermercado,AR-B,,,417.0,,,True,Paraguay 445,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091297,1091297,sucursales,1,-40.81017056502792,-63.00089469554223,Viedma II,7790070507389,Autoservicio,AR-R,,,438.0,,,True,Moreno 1036,Cooperativa Obrera Limitada de Consumo y Vivienda,Viedma,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091298,1091298,sucursales,1,-38.92915938779964,-67.99884250762261,Cipolletti II,7790070507389,Autoservicio,AR-R,,,438.0,,,True,Av. Mengelle 1058,Cooperativa Obrera Limitada de Consumo y Vivienda,Cipolletti,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091299,1091299,sucursales,1,-38.9418903934362,-68.1155990663683,Neuquen III,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Av Del Trabaj Y Dr Ramon 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Neuquén,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091300,1091300,sucursales,1,-38.01051631989058,-57.545398700432656,Mar del Plata III,7790070507389,Autoservicio,AR-B,,,417.0,,,True,Alberti 1842,Cooperativa Obrera Limitada de Consumo y Vivienda,Mar del Plata,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091301,1091301,sucursales,1,-33.34803471743084,-60.2334650045424,San Nicolas,7790070507389,Autoservicio,AR-B,,,417.0,,,True,Pte. Peron 1028,Cooperativa Obrera Limitada de Consumo y Vivienda,San Nicolás,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091302,1091302,sucursales,1,-38.9368262917551,-69.2152900718732,Cutral Co II,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Los Copihues S/N 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Cutral Co,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091303,1091303,sucursales,1,-38.715215546949175,-62.26692634759752,Zelarrayán,7790070507389,Autoservicio,AR-B,,,417.0,,,True,Zelarrayan 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091304,1091304,sucursales,1,-38.52552153597177,-70.36269381872404,Las Lajas,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Saavedra 360,Cooperativa Obrera Limitada de Consumo y Vivienda,Las Lajas,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091305,1091305,sucursales,1,-38.73543138360701,-62.23040688095091,Sócrates,7790070507389,Supermercado,AR-B,,,417.0,,,True,Sócrates 2642,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091306,1091306,sucursales,1,-37.261552072642736,-56.98444443880908,Villa Gesell,7790070507389,Autoservicio,AR-B,,,417.0,,,True,Bolulevard Silvio Gesell Y Paseo 113,Cooperativa Obrera Limitada de Consumo y Vivienda,Villa Gesell,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091307,1091307,sucursales,1,-37.37714668362251,-70.27291075070644,Chos Malal I,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Sarmiento 390,Cooperativa Obrera Limitada de Consumo y Vivienda,Chos Malal,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091308,1091308,sucursales,1,-37.375996247434266,-70.27250250874124,Chos Malal II,7790070507389,Supermercado,AR-Q,,,438.0,,,True,General Paz 365,Cooperativa Obrera Limitada de Consumo y Vivienda,Chos Malal,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091309,1091309,sucursales,1,-39.95497309718446,-71.07783005006127,Junin de los Andes,7790070507389,Autoservicio,AR-Q,,,438.0,,,True,Roca 1284,Cooperativa Obrera Limitada de Consumo y Vivienda,Junín de los Andes,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091310,1091310,sucursales,1,-38.56006624534429,-58.732455241689706,Necochea III,7790070507389,Autoservicio,AR-B,,,442.0,,,True,Avenida 59 1885,Cooperativa Obrera Limitada de Consumo y Vivienda,Necochea,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091311,1091311,sucursales,1,-39.505846974928296,-62.68522131449572,Pedro Luro,7790070507389,Supermercado,AR-B,,,450.0,,,True,Calle 1 1031,Cooperativa Obrera Limitada de Consumo y Vivienda,Pedro Luro,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091312,1091312,sucursales,1,-38.71263348653015,-62.2575061226845,Alsina,7790070507389,Supermercado,AR-B,,,417.0,,,True,Alsina 645,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091313,1091313,sucursales,1,-37.66901520951271,-63.53782206773752,Guatrache,7790070507389,Supermercado,AR-L,,,442.0,,,True,Av. J. A. Goude Y Pringles 470,Cooperativa Obrera Limitada de Consumo y Vivienda,Guatrache,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091314,1091314,sucursales,1,-38.87821062395813,-62.06410991401674,Punta Alta I,7790070507389,Supermercado,AR-B,,,417.0,,,True,Sáenz Peña 467,Cooperativa Obrera Limitada de Consumo y Vivienda,Punta Alta,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091315,1091315,sucursales,1,-38.71575914692984,-62.27162326850896,Roca,7790070507389,Supermercado,AR-B,,,417.0,,,True,Roca 34,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091316,1091316,sucursales,1,-38.88489604374276,-62.07500262565617,Punta Alta II,7790070507389,Supermercado,AR-B,,,417.0,,,True,Brown 128,Cooperativa Obrera Limitada de Consumo y Vivienda,Punta Alta,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091317,1091317,sucursales,1,-38.728791630262535,-62.2442264146805,Villa Mitre,7790070507389,Supermercado,AR-B,,,417.0,,,True,Washington 437,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091318,1091318,sucursales,1,-36.78521552908544,-59.849216222719406,Azul,7790070507389,Hipermercado,AR-B,,,442.0,,,True,Av. Piazza 1101,Cooperativa Obrera Limitada de Consumo y Vivienda,Azul,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091319,1091319,sucursales,1,-37.60295050923169,-62.40934926424029,Pigue,7790070507389,Supermercado,AR-B,,,442.0,,,True,Belgrano Y Humberto 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Pigue,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091320,1091320,sucursales,1,-38.71356528769891,-61.29378994979851,Dorrego,7790070507389,Supermercado,AR-B,,,429.0,,,True,Av. San Martín 274,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Dorrego,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091321,1091321,sucursales,1,-38.73337836454684,-62.26018774515978,B° Pedro Pico,7790070507389,Supermercado,AR-B,,,417.0,,,True,Thompson 1133,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091322,1091322,sucursales,1,-38.7022,-62.29160000000002,B° San Roque,7790070507389,Supermercado,AR-B,,,417.0,,,True,Vieytes 2139,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091323,1091323,sucursales,1,-37.4607288597626,-61.93615024871826,Cnel. Suarez,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Casey 1414,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Suarez,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091324,1091324,sucursales,1,-38.3825,-60.2685,Tres Arroyos I,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Moreno 745,Cooperativa Obrera Limitada de Consumo y Vivienda,Tres Arroyos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091325,1091325,sucursales,1,-38.69972750987872,-62.275134404754624,Hiper Aguado,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Guatemala 533,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091326,1091326,sucursales,1,-37.98374648245796,-61.3536998033851,Cnel. Pringles,7790070507389,Supermercado,AR-B,,,442.0,,,True,Pellegrini 771,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091327,1091327,sucursales,1,-38.72068115915464,-62.392348765279166,Cerri,7790070507389,Supermercado,AR-B,,,417.0,,,True,Saavedra 462,Cooperativa Obrera Limitada de Consumo y Vivienda,General Cerri,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091328,1091328,sucursales,1,-38.378,-60.2765,Tres Arroyos II,7790070507389,Supermercado,AR-B,,,442.0,,,True,Colón 33,Cooperativa Obrera Limitada de Consumo y Vivienda,Tres Arroyos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091329,1091329,sucursales,1,-38.73870376143402,-62.21698734722139,Rosendo López,7790070507389,Supermercado,AR-B,,,417.0,,,True,Rincón 3490,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091330,1091330,sucursales,1,-38.7185,-62.299800000000005,Pampa Central,7790070507389,Supermercado,AR-B,,,417.0,,,True,M. Rodríguez 1446,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091331,1091331,sucursales,1,-38.86010931134604,-62.08606410033099,Punta Alta III,7790070507389,Supermercado,AR-B,,,417.0,,,True,Roca 2475,Cooperativa Obrera Limitada de Consumo y Vivienda,Punta Alta,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091332,1091332,sucursales,1,-38.7126,-62.2815,B° Pacífico,7790070507389,Supermercado,AR-B,,,417.0,,,True,Charlone 253,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091333,1091333,sucursales,1,-36.886749319973646,-60.30387032030376,Olavarria I,7790070507389,Supermercado,AR-B,,,429.0,,,True,Av. Pringles 4461,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091334,1091334,sucursales,1,-36.89442050512447,-60.31632113463274,Olavarria II,7790070507389,Supermercado,AR-B,,,429.0,,,True,Necochea 3203,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091335,1091335,sucursales,1,-38.56530038410667,-58.72602722949972,Necochea I,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. 59 1202,Cooperativa Obrera Limitada de Consumo y Vivienda,Necochea,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091336,1091336,sucursales,1,-38.55631807854196,-58.74200582838057,Necochea II,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. 58 3059,Cooperativa Obrera Limitada de Consumo y Vivienda,Necochea,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091337,1091337,sucursales,1,-37.67561636653722,-59.805969035720864,Benito Juarez,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Mitre 87,Cooperativa Obrera Limitada de Consumo y Vivienda,Benito Juarez,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091338,1091338,sucursales,1,-38.099077562900334,-62.21948575999704,Tornquist,7790070507389,Supermercado,AR-B,,,442.0,,,True,España 144,Cooperativa Obrera Limitada de Consumo y Vivienda,Tornquist,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091339,1091339,sucursales,1,-38.6986,-62.2441,Hiper Shopping,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Sarmiento 2153,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091340,1091340,sucursales,1,-38.994921652439295,-64.09936720119731,Rio Colorado,7790070507389,Supermercado,AR-R,,,438.0,,,True,Av. San Martín 879,Cooperativa Obrera Limitada de Consumo y Vivienda,Río Colorado,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091341,1091341,sucursales,1,-38.72810880771607,-62.22958583068851,B° Villa Libre,7790070507389,Supermercado,AR-B,,,417.0,,,True,Láinez 2251,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091342,1091342,sucursales,1,-38.3706,-60.268,Tres Arroyos III,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Belgrano 838,Cooperativa Obrera Limitada de Consumo y Vivienda,Tres Arroyos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091343,1091343,sucursales,1,-38.7055,-62.3028,B° Richieri,7790070507389,Supermercado,AR-B,,,417.0,,,True,Almafuerte 2544,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091344,1091344,sucursales,1,-37.97666059690332,-61.35982382271322,Hipervisión,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. 25 De Mayo 1565,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091345,1091345,sucursales,1,-37.9854,-61.354,Visión I,7790070507389,Supermercado,AR-B,,,442.0,,,True,Mitre 999,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091346,1091346,sucursales,1,-38.7417,-62.2672,Villa Ressia,7790070507389,Supermercado,AR-B,,,417.0,,,True,Tte. Farías 1283,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
1091347,1091347,sucursales,1,-38.71971751065668,-62.26284139881136,Centro,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Belgrano 45,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-25,Cluster 2
